Date,DataSet,Description,Department,CostCentre,State,UOM,Quantity,Source,NGAFuel,CY
01/08/2025,Actual,SARS Beneficiated Ore - LG,Mining,ROM,QLD,t,66100.0,Mined 2 Milled Recon.xlsx,,2025
01/08/2025,Actual,SARS Beneficiated Ore - VLG,Mining,ROM,QLD,t,81701.0,Mined 2 Milled Recon.xlsx,,2025
01/08/2025,Actual,Soda ash,Mining,Projects and Work Orders,QLD,kg,50.0,101492,,2025
01/08/2025,Actual,Gold Recovered oz,Processing,,QLD,oz,15990.0,PhysicalsActual.xlsx,,2025
01/08/2025,Actual,Grid electricity,Processing,Milling,QLD,kWh,9614597.81,CS Energy Invoice,Grid electricity,2025
01/08/2025,Actual,LPG - Bulk liquid,Processing,Gold Room,QLD,kL,104.06,103570,Liquefied petroleum gas (LPG),2025
01/08/2025,Actual,Milled Tonnes,Processing,,QLD,units,692362.0,PhysicalsActual.xlsx,,2025
01/08/2025,Actual,Site electricity,Processing,Milling,QLD,kWh,10100585.0,CS Energy Invoice,,2025
01/08/2025,Actual,Gold Produced,Sales,,QLD,units,15222.0,PhysicalsActual.xlsx,,2025
01/08/2025,Actual,Gold Sold,Sales,,QLD,units,15222.0,PhysicalsActual.xlsx,,2025
01/08/2025,Actual,Diesel - Power generation,Utilities,Site Power Generation,QLD,kL,2446.67,103206,Diesel oil,2025
01/09/2025,Actual,Grid electricity,Administration,Brisbane Office,QLD,kWh,1012.0,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Crushing - Fixed,QLD,kWh,392530.92,CS Energy Invoice,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Management Services,QLD,kWh,9632.1,CS Energy Invoice,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Nolans South Crusher,QLD,kWh,608253.14,CS Energy Invoice,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Operations Administration,QLD,kWh,12806.54,CS Energy Invoice,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,479.89,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,463.82,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,330.33,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,277.96,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,542.6,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,265.22,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,678.74,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,916.68,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,1040.9,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,522.76,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,738.37,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,401.28,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,579.99,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,393.52,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,16610.36,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,246.73,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,976.27,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,334.68,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,78.23,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,60.79,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,79.17,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,147.13,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,51338.52,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,841.14,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,146.67,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,678.74,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,297.21,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,155.22,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,623.04,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Grid electricity,Administration,Suhrs Creek Rd,QLD,kWh,73045.57,NPINGERS2026/Production Stats,Grid electricity,2025
01/09/2025,Actual,Acetylene gas,Mining,Projects and Work Orders,QLD,m3,143.2,"100192, 100701, 102260",Gaseous fossil fuels other than those mentioned in the items above,2025
01/09/2025,Actual,BRW Beneficiated Ore - HG,Mining,ROM,QLD,t,45735.6,Mined 2 Milled Recon.xlsx,,2025
01/09/2025,Actual,BRW Beneficiated Ore - LG,Mining,ROM,QLD,t,33879.65,Mined 2 Milled Recon.xlsx,,2025
01/09/2025,Actual,BRW Beneficiated Ore - MG,Mining,ROM,QLD,t,65289.6,Mined 2 Milled Recon.xlsx,,2025
01/09/2025,Actual,BRW Beneficiated Ore - VLG,Mining,ROM,QLD,t,38160.3,Mined 2 Milled Recon.xlsx,,2025
01/09/2025,Actual,BRW Non-Beneficiated Ore - HG,Mining,ROM,QLD,t,24491.2,Mined 2 Milled Recon.xlsx,,2025
01/09/2025,Actual,Diesel - Stationary,Mining,Blasting,QLD,kL,6.34,103206,Diesel oil,2025
01/09/2025,Actual,Diesel - Stationary,Mining,Crushing - Fixed,QLD,kL,16.66,103206,Diesel oil,2025
01/09/2025,Actual,Diesel - Stationary,Mining,Drilling - Production,QLD,kL,195.09,103206,Diesel oil,2025
01/09/2025,Actual,Diesel - Stationary,Mining,Grade Control,QLD,kL,40.11,103206,Diesel oil,2025
01/09/2025,Actual,Diesel - Stationary,Mining,Hauling,QLD,kL,765.59,103206,Diesel oil,2025
01/09/2025,Actual,Diesel - Stationary,Mining,Light Vehicles,QLD,kL,19.9,103206,Diesel oil,2025
01/09/2025,Actual,Diesel - Stationary,Mining,Loading,QLD,kL,279.05,103206,Diesel oil,2025
01/09/2025,Actual,Diesel - Stationary,Mining,Management Services,QLD,kL,3.15,103206,Diesel oil,2025
01/09/2025,Actual,Diesel - Stationary,Mining,Mobile Equipment,QLD,kL,157.7,103206,Diesel oil,2025
01/09/2025,Actual,Diesel - Stationary,Mining,Operations Administration,QLD,kL,0.66,103206,Diesel oil,2025
01/09/2025,Actual,Diesel - Stationary,Mining,Projects and Work Orders,QLD,kL,495.48,103206,Diesel oil,2025
01/09/2025,Actual,Diesel - Stationary,Mining,Rehandling,QLD,kL,376.6,103206,Diesel oil,2025
01/09/2025,Actual,Engine oil,Mining,Projects and Work Orders,QLD,kL,12.0,124779,"Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2025
01/09/2025,Actual,Gear oil,Mining,Projects and Work Orders,QLD,kL,5.78,"100087, 100330, 101036, 101605, 120270, 122561, 124995, 127921, 128162","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2025
01/09/2025,Actual,Hydraulic oil,Mining,Projects and Work Orders,QLD,kL,3.0,"122926, 125456","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2025
01/09/2025,Actual,LPG - Cylinders,Mining,Projects and Work Orders,QLD,kL,0.16,"103071, 121352",Liquefied petroleum gas (LPG),2025
01/09/2025,Actual,Petroleum grease,Mining,Projects and Work Orders,QLD,kL,15.37,"100004, 101472, 101578, 101580, 101581, 103568, 104142, 123620, 140233, 140261, 140463, 140561, 140909",Petroleum based greases,2025
01/09/2025,Actual,SARS Beneficiated Ore - LG,Mining,ROM,QLD,t,193963.6,Mined 2 Milled Recon.xlsx,,2025
01/09/2025,Actual,SARS Beneficiated Ore - MG,Mining,ROM,QLD,t,41535.0,Mined 2 Milled Recon.xlsx,,2025
01/09/2025,Actual,SARS Beneficiated Ore - VLG,Mining,ROM,QLD,t,31286.9,Mined 2 Milled Recon.xlsx,,2025
01/09/2025,Actual,Soda ash,Mining,Projects and Work Orders,QLD,kg,50.0,101492,,2025
01/09/2025,Actual,Transmission oil,Mining,Projects and Work Orders,QLD,kL,0.06,"125457, 125465","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2025
01/09/2025,Actual,Gold Recovered oz,Processing,,QLD,oz,13233.0,PhysicalsActual.xlsx,,2025
01/09/2025,Actual,Grid electricity,Processing,Milling,QLD,kWh,10196167.31,CS Energy Invoice,Grid electricity,2025
01/09/2025,Actual,LPG - Bulk liquid,Processing,Gold Room,QLD,kL,80.97,103570,Liquefied petroleum gas (LPG),2025
01/09/2025,Actual,Milled Tonnes,Processing,,QLD,units,717269.0,PhysicalsActual.xlsx,,2025
01/09/2025,Actual,Site electricity,Processing,Milling,QLD,kWh,8385357.0,CS Energy Invoice,,2025
01/09/2025,Actual,Gold Produced,Sales,,QLD,units,18162.0,PhysicalsActual.xlsx,,2025
01/09/2025,Actual,Gold Sold,Sales,,QLD,units,18162.0,PhysicalsActual.xlsx,,2025
01/09/2025,Actual,Diesel - Power generation,Utilities,Site Power Generation,QLD,kL,2428.66,103206,Diesel oil,2025
01/10/2025,Actual,Grid electricity,Administration,Brisbane Office,QLD,kWh,1546.0,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Crushing - Fixed,QLD,kWh,307680.94,CS Energy Invoice,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Management Services,QLD,kWh,13338.96,CS Energy Invoice,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Nolans South Crusher,QLD,kWh,510374.6,CS Energy Invoice,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Operations Administration,QLD,kWh,13039.94,CS Energy Invoice,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,305.1,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,54854.02,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,859.42,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,97.1,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,483.78,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,153.09,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,1185.46,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,983.53,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,84.13,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,17475.58,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,62.67,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,492.92,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,858.99,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,406.29,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,471.12,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,924.11,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,696.2,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,385.41,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,1218.61,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,604.78,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,213.7,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Grid electricity,Administration,Suhrs Creek Rd,QLD,kWh,68734.06,NPINGERS2026/Production Stats,Grid electricity,2025
01/10/2025,Actual,Acetylene gas,Mining,Projects and Work Orders,QLD,m3,49.0,"100192, 102260",Gaseous fossil fuels other than those mentioned in the items above,2025
01/10/2025,Actual,BRW Beneficiated Ore - HG,Mining,ROM,QLD,t,29009.02,Mined 2 Milled Recon.xlsx,,2025
01/10/2025,Actual,BRW Beneficiated Ore - LG,Mining,ROM,QLD,t,72644.89,Mined 2 Milled Recon.xlsx,,2025
01/10/2025,Actual,BRW Beneficiated Ore - MG,Mining,ROM,QLD,t,93163.6,Mined 2 Milled Recon.xlsx,,2025
01/10/2025,Actual,BRW Beneficiated Ore - VLG,Mining,ROM,QLD,t,25032.4,Mined 2 Milled Recon.xlsx,,2025
01/10/2025,Actual,Diesel - Stationary,Mining,Blasting,QLD,kL,8.83,103206,Diesel oil,2025
01/10/2025,Actual,Diesel - Stationary,Mining,Crushing - Fixed,QLD,kL,44.58,103206,Diesel oil,2025
01/10/2025,Actual,Diesel - Stationary,Mining,Drilling - Production,QLD,kL,204.07,103206,Diesel oil,2025
01/10/2025,Actual,Diesel - Stationary,Mining,Geotechnical,QLD,kL,2.3,103206,Diesel oil,2025
01/10/2025,Actual,Diesel - Stationary,Mining,Grade Control,QLD,kL,42.36,103206,Diesel oil,2025
01/10/2025,Actual,Diesel - Stationary,Mining,Hauling,QLD,kL,735.45,103206,Diesel oil,2025
01/10/2025,Actual,Diesel - Stationary,Mining,Light Vehicles,QLD,kL,20.86,103206,Diesel oil,2025
01/10/2025,Actual,Diesel - Stationary,Mining,Loading,QLD,kL,322.06,103206,Diesel oil,2025
01/10/2025,Actual,Diesel - Stationary,Mining,Management Services,QLD,kL,3.43,103206,Diesel oil,2025
01/10/2025,Actual,Diesel - Stationary,Mining,Mobile Equipment,QLD,kL,139.03,103206,Diesel oil,2025
01/10/2025,Actual,Diesel - Stationary,Mining,Operations Administration,QLD,kL,0.54,103206,Diesel oil,2025
01/10/2025,Actual,Diesel - Stationary,Mining,Projects and Work Orders,QLD,kL,532.61,103206,Diesel oil,2025
01/10/2025,Actual,Diesel - Stationary,Mining,Rehandling,QLD,kL,478.22,103206,Diesel oil,2025
01/10/2025,Actual,Engine oil,Mining,Projects and Work Orders,QLD,kL,7.0,124779,"Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2025
01/10/2025,Actual,Gear oil,Mining,Projects and Work Orders,QLD,kL,20.66,"100087, 100330, 100379, 101582, 101605, 101608, 120270, 127921, 128162, 136048","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2025
01/10/2025,Actual,Hydraulic oil,Mining,Projects and Work Orders,QLD,kL,9.21,"101609, 124972, 125456, 126696","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2025
01/10/2025,Actual,LPG - Cylinders,Mining,Projects and Work Orders,QLD,kL,0.74,"103071, 121352",Liquefied petroleum gas (LPG),2025
01/10/2025,Actual,Petroleum grease,Mining,Projects and Work Orders,QLD,kL,8.88,"100004, 101472, 101578, 101580, 103568, 104142, 123620, 131278, 140233, 140261, 140560, 140561, 140909, 900351",Petroleum based greases,2025
01/10/2025,Actual,SARS Beneficiated Ore - LG,Mining,ROM,QLD,t,34283.91,Mined 2 Milled Recon.xlsx,,2025
01/10/2025,Actual,SARS Beneficiated Ore - MG,Mining,ROM,QLD,t,41295.71,Mined 2 Milled Recon.xlsx,,2025
01/10/2025,Actual,SARS Beneficiated Ore - VLG,Mining,ROM,QLD,t,19622.7,Mined 2 Milled Recon.xlsx,,2025
01/10/2025,Actual,Soda ash,Mining,Projects and Work Orders,QLD,kg,25.0,101492,,2025
01/10/2025,Actual,Transmission oil,Mining,Projects and Work Orders,QLD,kL,0.08,"125457, 125465","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2025
01/10/2025,Actual,Gold Recovered oz,Processing,,QLD,oz,7482.0,PhysicalsActual.xlsx,,2025
01/10/2025,Actual,Grid electricity,Processing,Milling,QLD,kWh,8290346.55,CS Energy Invoice,Grid electricity,2025
01/10/2025,Actual,LPG - Bulk liquid,Processing,Gold Room,QLD,kL,58.33,103570,Liquefied petroleum gas (LPG),2025
01/10/2025,Actual,Milled Tonnes,Processing,,QLD,units,549374.0,PhysicalsActual.xlsx,,2025
01/10/2025,Actual,Site electricity,Processing,Milling,QLD,kWh,8224606.0,CS Energy Invoice,,2025
01/10/2025,Actual,Gold Produced,Sales,,QLD,units,7084.0,PhysicalsActual.xlsx,,2025
01/10/2025,Actual,Gold Sold,Sales,,QLD,units,7084.0,PhysicalsActual.xlsx,,2025
01/10/2025,Actual,Diesel - Power generation,Utilities,Site Power Generation,QLD,kL,1990.05,103206,Diesel oil,2025
01/11/2025,Actual,Grid electricity,Administration,Brisbane Office,QLD,kWh,1384.0,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Crushing - Fixed,QLD,kWh,250985.66,CS Energy Invoice,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Management Services,QLD,kWh,14637.35,CS Energy Invoice,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Nolans South Crusher,QLD,kWh,533532.18,CS Energy Invoice,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Operations Administration,QLD,kWh,16355.23,CS Energy Invoice,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,1477.57,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,1417.0,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,16886.24,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,667.0,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,1246.85,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,487.64,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,308.07,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,1127.92,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,581.63,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,1249.22,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,52.45,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,522.76,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,237.6,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,354.88,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,97.3,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,1495.64,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,331.75,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,6687.0,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,56734.51,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,680.52,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,540.19,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,844.44,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,1908.36,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,1635.0,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,660.02,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,846.42,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,678.74,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Residential,QLD,kWh,141.95,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Grid electricity,Administration,Suhrs Creek Rd,QLD,kWh,64037.17,NPINGERS2026/Production Stats,Grid electricity,2025
01/11/2025,Actual,Acetylene gas,Mining,Projects and Work Orders,QLD,m3,70.0,"100192, 102260",Gaseous fossil fuels other than those mentioned in the items above,2025
01/11/2025,Actual,BRW Beneficiated Ore - LG,Mining,ROM,QLD,t,6872.31,Mined 2 Milled Recon.xlsx,,2025
01/11/2025,Actual,BRW Beneficiated Ore - MG,Mining,ROM,QLD,t,13334.5,Mined 2 Milled Recon.xlsx,,2025
01/11/2025,Actual,BRW Beneficiated Ore - VLG,Mining,ROM,QLD,t,2286.8,Mined 2 Milled Recon.xlsx,,2025
01/11/2025,Actual,Diesel - Stationary,Mining,Blasting,QLD,kL,4.38,103206,Diesel oil,2025
01/11/2025,Actual,Diesel - Stationary,Mining,Crushing - Fixed,QLD,kL,32.78,103206,Diesel oil,2025
01/11/2025,Actual,Diesel - Stationary,Mining,Drilling - Production,QLD,kL,109.29,103206,Diesel oil,2025
01/11/2025,Actual,Diesel - Stationary,Mining,Geotechnical,QLD,kL,5.54,103206,Diesel oil,2025
01/11/2025,Actual,Diesel - Stationary,Mining,Grade Control,QLD,kL,19.05,103206,Diesel oil,2025
01/11/2025,Actual,Diesel - Stationary,Mining,Hauling,QLD,kL,731.23,103206,Diesel oil,2025
01/11/2025,Actual,Diesel - Stationary,Mining,Light Vehicles,QLD,kL,32.97,103206,Diesel oil,2025
01/11/2025,Actual,Diesel - Stationary,Mining,Loading,QLD,kL,379.73,103206,Diesel oil,2025
01/11/2025,Actual,Diesel - Stationary,Mining,Management Services,QLD,kL,3.26,103206,Diesel oil,2025
01/11/2025,Actual,Diesel - Stationary,Mining,Mobile Equipment,QLD,kL,242.71,103206,Diesel oil,2025
01/11/2025,Actual,Diesel - Stationary,Mining,Operations Administration,QLD,kL,0.19,103206,Diesel oil,2025
01/11/2025,Actual,Diesel - Stationary,Mining,Projects and Work Orders,QLD,kL,328.36,103206,Diesel oil,2025
01/11/2025,Actual,Diesel - Stationary,Mining,Rehandling,QLD,kL,340.78,103206,Diesel oil,2025
01/11/2025,Actual,Engine oil,Mining,Projects and Work Orders,QLD,kL,9.0,124779,"Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2025
01/11/2025,Actual,Gear oil,Mining,Projects and Work Orders,QLD,kL,8.04,"100330, 101036, 101308, 101582, 101605, 120270, 121358, 122561, 127921, 128162, 136048","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2025
01/11/2025,Actual,Hydraulic oil,Mining,Projects and Work Orders,QLD,kL,8.42,"103552, 122929, 125456, 140767","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2025
01/11/2025,Actual,LPG - Cylinders,Mining,Projects and Work Orders,QLD,kL,0.21,"103071, 121352",Liquefied petroleum gas (LPG),2025
01/11/2025,Actual,Petroleum grease,Mining,Projects and Work Orders,QLD,kL,6.09,"100004, 101472, 101578, 101580, 101581, 103568, 104142, 122718, 123620, 140233, 140261",Petroleum based greases,2025
01/11/2025,Actual,SARS Beneficiated Ore - HG,Mining,ROM,QLD,t,13134.59,Mined 2 Milled Recon.xlsx,,2025
01/11/2025,Actual,SARS Beneficiated Ore - LG,Mining,ROM,QLD,t,214183.07,Mined 2 Milled Recon.xlsx,,2025
01/11/2025,Actual,SARS Beneficiated Ore - MG,Mining,ROM,QLD,t,62295.59,Mined 2 Milled Recon.xlsx,,2025
01/11/2025,Actual,SARS Beneficiated Ore - VLG,Mining,ROM,QLD,t,135355.6,Mined 2 Milled Recon.xlsx,,2025
01/11/2025,Actual,Soda ash,Mining,Projects and Work Orders,QLD,kg,175.0,101492,,2025
01/11/2025,Actual,Gold Recovered oz,Processing,,QLD,oz,7967.0,PhysicalsActual.xlsx,,2025
01/11/2025,Actual,Grid electricity,Processing,Milling,QLD,kWh,8339239.58,CS Energy Invoice,Grid electricity,2025
01/11/2025,Actual,LPG - Bulk liquid,Processing,Gold Room,QLD,kL,43.95,103570,Liquefied petroleum gas (LPG),2025
01/11/2025,Actual,Milled Tonnes,Processing,,QLD,units,533520.0,PhysicalsActual.xlsx,,2025
01/11/2025,Actual,Site electricity,Processing,Milling,QLD,kWh,8303884.0,CS Energy Invoice,,2025
01/11/2025,Actual,Gold Produced,Sales,,QLD,units,6087.0,PhysicalsActual.xlsx,,2025
01/11/2025,Actual,Gold Sold,Sales,,QLD,units,6087.0,PhysicalsActual.xlsx,,2025
01/11/2025,Actual,Diesel - Power generation,Utilities,Site Power Generation,QLD,kL,1874.38,103206,Diesel oil,2025
01/12/2025,Actual,Grid electricity,Administration,Brisbane Office,QLD,kWh,1344.0,NPINGERS2026/Production Stats,Grid electricity,2025
01/12/2025,Actual,Grid electricity,Administration,Crushing - Fixed,QLD,kWh,450985.66,,Grid electricity,2025
01/12/2025,Actual,Grid electricity,Administration,Management Services,QLD,kWh,14637.35,,Grid electricity,2025
01/12/2025,Actual,Grid electricity,Administration,Nolans South Crusher,QLD,kWh,733532.18,,Grid electricity,2025
